Expo_Name,Expo_Year,Expo_Country,Expo_City,Setlist,Song_Name,Song_Artist,Song_Vocalist,Song_Plays(Mil)
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,Vampire,DECO*27 & Rockwell,Miku,170
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,Lucky☆Orb,emon,Miku,6.3
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,New Human Race,kemu & JIN & bibi & marasy,Rin,11.5
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,Telecaster B-Boy,Surii,Len,91.1
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,Childish War,Giga,Rin & Len,24.8
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,Literacy,Wotaku,Kaito,1.5
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,Red Land Marker,Twinfield,Meiko,1.7
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,Midnight Surf,Ashika kamo shika,Kaito & Meiko,0.1
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,Blue Star,HachioujiP,Miku,0.5
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,Decade,Dixie Flatline,Miku,4.6
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,Ten Thousand Stars,CircusP,Miku,2.8
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,Can't Make A Song!!,beat_shobon,Miku,0.5
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,MikuFiesta,AlexTrip Sands,Miku,1.5
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,Plaything,Mizu & Tsus,Miku,0.6
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,Thousand Little Voices,Flanger Moose & Vault Kid,Miku,0.3
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,Music Like Magic!,OSTER project,Miku,4.9
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,lost and found,ashcolor,Luka,0.2
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,vivid,Yuyoyuppe & Utsu-P,Miku,0.7
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,Hyper Reality Show,Utsu-P,Miku,0.9
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,Gimme x Gimme,Giga & HachioujiP,Miku & Rin,72.5
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,Unknown Mother Goose,wowaka,Miku,90.8
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,M@GICAL☆CURE! LOVE ♥ SHOT,SAWTOWNE,Miku,68.3
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,Tell Your World,kz,Miku,50.5
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,Melt,ryo,Miku,34
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,Intergalactic Bound,CircusP & Yunosuke,Miku,8.6
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,imaginary love story,Synthion,Miku,1.2
Miku Expo 2024 Amsterdam,2024,Netherlands,Amsterdam,Miku Expo 2024 Europe,Highlight,KIRA,Miku,1.8
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,Miku,Anamanaguchi,Miku,217.3
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,Vampire,DECO*27 & Rockwell,Miku,170
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,Lucky☆Orb,emon,Miku,6.3
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,New Human Race,kemu & JIN & bibi & marasy,Rin,11.5
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,Telecaster B-Boy,Surii,Len,91.1
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,Childish War,Giga,Rin & Len,24.8
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,Literacy,Wotaku,Kaito,1.5
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,Red Land Marker,Twinfield,Meiko,1.7
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,Midnight Surf,Ashika kamo shika,Kaito & Meiko,0.1
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,Blue Star,HachioujiP,Miku,0.5
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,Decade,Dixie Flatline,Miku,4.6
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,Ten Thousand Stars,CircusP,Miku,2.8
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,Can't Make A Song!!,beat_shobon,Miku,0.5
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,MikuFiesta,AlexTrip Sands,Miku,1.5
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,Plaything,Mizu & Tsus,Miku,0.6
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,Thousand Little Voices,Flanger Moose & Vault Kid,Miku,0.3
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,Music Like Magic!,OSTER project,Miku,4.9
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,lost and found,ashcolor,Luka,0.2
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,vivid,Yuyoyuppe & Utsu-P,Miku,0.7
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,Hyper Reality Show,Utsu-P,Miku,0.9
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,Gimme x Gimme,Giga & HachioujiP,Miku & Rin,72.5
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,Unknown Mother Goose,wowaka,Miku,90.8
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,M@GICAL☆CURE! LOVE ♥ SHOT,SAWTOWNE,Miku,68.3
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,Tell Your World,kz,Miku,50.5
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,Melt,ryo,Miku,34
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,Intergalactic Bound,CircusP & Yunosuke,Miku,8.6
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,imaginary love story,Synthion,Miku,1.2
Miku Expo 2024 Düsseldorf,2024,Germany,Düsseldorf,Miku Expo 2024 Europe,Highlight,KIRA,Miku,1.8
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,Miku,Anamanaguchi,Miku,217.3
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,Vampire,DECO*27 & Rockwell,Miku,170
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,Lucky☆Orb,emon,Miku,6.3
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,New Human Race,kemu & JIN & bibi & marasy,Rin,11.5
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,Telecaster B-Boy,Surii,Len,91.1
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,Childish War,Giga,Rin & Len,24.8
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,Literacy,Wotaku,Kaito,1.5
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,Red Land Marker,Twinfield,Meiko,1.7
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,Midnight Surf,Ashika kamo shika,Kaito & Meiko,0.1
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,Blue Star,HachioujiP,Miku,0.5
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,Decade,Dixie Flatline,Miku,4.6
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,Ten Thousand Stars,CircusP,Miku,2.8
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,Can't Make A Song!!,beat_shobon,Miku,0.5
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,MikuFiesta,AlexTrip Sands,Miku,1.5
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,Plaything,Mizu & Tsus,Miku,0.6
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,Thousand Little Voices,Flanger Moose & Vault Kid,Miku,0.3
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,Music Like Magic!,OSTER project,Miku,4.9
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,lost and found,ashcolor,Luka,0.2
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,vivid,Yuyoyuppe & Utsu-P,Miku,0.7
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,Hyper Reality Show,Utsu-P,Miku,0.9
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,Gimme x Gimme,Giga & HachioujiP,Miku & Rin,72.5
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,Unknown Mother Goose,wowaka,Miku,90.8
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,M@GICAL☆CURE! LOVE ♥ SHOT,SAWTOWNE,Miku,68.3
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,Tell Your World,kz,Miku,50.5
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,Melt,ryo,Miku,34
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,Intergalactic Bound,CircusP & Yunosuke,Miku,8.6
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,imaginary love story,Synthion,Miku,1.2
Miku Expo 2024 Berlin,2024,Germany,Berlin,Miku Expo 2024 Europe,Highlight,KIRA,Miku,1.8
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Miku,Anamanaguchi,Miku,217.3
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Vampire,DECO*27 & Rockwell,Miku,170
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Lucky☆Orb,emon,Miku,6.3
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Kokoro,Toraboruta,Rin,6.5
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Fire◎Flower,halyosy,Len,7.1
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Childish War,Giga,Rin & Len,24.8
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Literacy,Wotaku,Kaito,1.5
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Red Land Marker,Twinfield,Meiko,1.7
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Midnight Surf,Ashika kamo shika,Kaito & Meiko,0.1
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Blue Star,HachioujiP,Miku,0.5
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Decade,Dixie Flatline,Miku,4.6
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Ten Thousand Stars,CircusP,Miku,2.8
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Can't Make A Song!!,beat_shobon,Miku,0.5
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,MikuFiesta,AlexTrip Sands,Miku,1.5
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Plaything,Mizu & Tsus,Miku,0.6
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Thousand Little Voices,Flanger Moose & Vault Kid,Miku,0.3
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Music Like Magic!,OSTER project,Miku,4.9
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Luka Luka★Night Fever,samfree,Luka,36.5
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,vivid,Yuyoyuppe & Utsu-P,Miku,0.7
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Deep Sea Girl,Yuuyu,Miku,29.3
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Gimme x Gimme,Giga & HachioujiP,Miku & Rin,72.5
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Unknown Mother Goose,wowaka,Miku,90.8
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,M@GICAL☆CURE! LOVE ♥ SHOT,SAWTOWNE,Miku,68.3
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Tell Your World,kz,Miku,50.5
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,World is Mine,"ryo, supercell",Miku,67.5
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Intergalactic Bound,CircusP & Yunosuke,Miku,8.6
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,imaginary love story,Synthion,Miku,1.2
Miku Expo 2024 Auckland,2024,New Zealand,Auckland,Miku Expo 2024 New Zealand & Australia,Highlight,KIRA,Miku,1.8
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Miku,Anamanaguchi,Miku,217.3
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Vampire,DECO*27 & Rockwell,Miku,170
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Lucky☆Orb,emon,Miku,6.3
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Kokoro,Toraboruta,Rin,6.5
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Fire◎Flower,halyosy,Len,7.1
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Childish War,Giga,Rin & Len,24.8
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Literacy,Wotaku,Kaito,1.5
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Red Land Marker,Twinfield,Meiko,1.7
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Midnight Surf,Ashika kamo shika,Kaito & Meiko,0.1
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Blue Star,HachioujiP,Miku,0.5
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Decade,Dixie Flatline,Miku,4.6
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Ten Thousand Stars,CircusP,Miku,2.8
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Can't Make A Song!!,beat_shobon,Miku,0.5
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,MikuFiesta,AlexTrip Sands,Miku,1.5
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Plaything,Mizu & Tsus,Miku,0.6
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Thousand Little Voices,Flanger Moose & Vault Kid,Miku,0.3
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Music Like Magic!,OSTER project,Miku,4.9
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Luka Luka★Night Fever,samfree,Luka,36.5
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,vivid,Yuyoyuppe & Utsu-P,Miku,0.7
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Deep Sea Girl,Yuuyu,Miku,29.3
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Gimme x Gimme,Giga & HachioujiP,Miku & Rin,72.5
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Unknown Mother Goose,wowaka,Miku,90.8
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,M@GICAL☆CURE! LOVE ♥ SHOT,SAWTOWNE,Miku,68.3
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Tell Your World,kz,Miku,50.5
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,World is Mine,"ryo, supercell",Miku,67.5
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Intergalactic Bound,CircusP & Yunosuke,Miku,8.6
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,imaginary love story,Synthion,Miku,1.2
Miku Expo 2024 Sydney,2024,Australia,Sydney,Miku Expo 2024 New Zealand & Australia,Highlight,KIRA,Miku,1.8
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Miku,Anamanaguchi,Miku,217.3
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Vampire,DECO*27 & Rockwell,Miku,170
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Lucky☆Orb,emon,Miku,6.3
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Kokoro,Toraboruta,Rin,6.5
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Fire◎Flower,halyosy,Len,7.1
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Childish War,Giga,Rin & Len,24.8
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Literacy,Wotaku,Kaito,1.5
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Red Land Marker,Twinfield,Meiko,1.7
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Midnight Surf,Ashika kamo shika,Kaito & Meiko,0.1
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Blue Star,HachioujiP,Miku,0.5
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Decade,Dixie Flatline,Miku,4.6
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Ten Thousand Stars,CircusP,Miku,2.8
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Can't Make A Song!!,beat_shobon,Miku,0.5
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,MikuFiesta,AlexTrip Sands,Miku,1.5
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Plaything,Mizu & Tsus,Miku,0.6
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Thousand Little Voices,Flanger Moose & Vault Kid,Miku,0.3
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Music Like Magic!,OSTER project,Miku,4.9
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Luka Luka★Night Fever,samfree,Luka,36.5
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,vivid,Yuyoyuppe & Utsu-P,Miku,0.7
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Deep Sea Girl,Yuuyu,Miku,29.3
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Gimme x Gimme,Giga & HachioujiP,Miku & Rin,72.5
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Unknown Mother Goose,wowaka,Miku,90.8
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,M@GICAL☆CURE! LOVE ♥ SHOT,SAWTOWNE,Miku,68.3
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Tell Your World,kz,Miku,50.5
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,World is Mine,"ryo, supercell",Miku,67.5
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Intergalactic Bound,CircusP & Yunosuke,Miku,8.6
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,imaginary love story,Synthion,Miku,1.2
Miku Expo 2024 Melbourne,2024,Australia,Melbourne,Miku Expo 2024 New Zealand & Australia,Highlight,KIRA,Miku,1.8
Miku Expo 2024 Perth,2024,Australia,Perth,Miku Expo 2024 New Zealand & Australia,Miku,Anamanaguchi,Miku,217.3
Miku Expo 2024 Perth,2024,Australia,Perth,Miku Expo 2024 New Zealand & Australia,Vampire,DECO*27 & Rockwell,Miku,170
Miku Expo 2024 Perth,2024,Australia,Perth,Miku Expo 2024 New Zealand & Australia,Lucky☆Orb,emon,Miku,6.3
Miku Expo 2024 Perth,2024,Australia,Perth,Miku Expo 2024 New Zealand & Australia,Kokoro,Toraboruta,Rin,6.5
Miku Expo 2024 Perth,2024,Australia,Perth,Miku Expo 2024 New Zealand & Australia,Fire◎Flower,halyosy,Len,7.1
Miku Expo 2024 Perth,2024,Australia,Perth,Miku Expo 2024 New Zealand & Australia,Childish War,Giga,Rin & Len,24.8
Miku Expo 2024 Perth,2024,Australia,Perth,Miku Expo 2024 New Zealand & Australia,Literacy,Wotaku,Kaito,1.5
Miku Expo 2024 Perth,2024,Australia,Perth,Miku Expo 2024 New Zealand & Australia,Red Land Marker,Twinfield,Meiko,1.7
Miku Expo 2024 Perth,2024,Australia,Perth,Miku Expo 2024 New Zealand & Australia,Midnight Surf,Ashika kamo shika,Kaito & Meiko,0.1
